episode,target_load,actual_load,memory_load,core_load,reward,objective,balance_score,success_rate,failure_rate,allocated_count,failure_count,num_gpus,num_pods,steps,loss,epsilon,eval_objective,eval_balance_score,eval_success_rate,eval_failure_rate,best_eval_objective
1294,0.6,0.6103895834603386,0.6103895834603386,0.5894018486379508,117.8507841370193,1.4268473127910595,0.5731526872089405,1.0,0.0,87,0,6,87,87,0.26544639468193054,0.05,,,,,1.366881031016972
1295,0.6,0.6119582062386891,0.6119582062386891,0.5888079791605499,88.19927016842956,1.418496379115662,0.581503620884338,1.0,0.0,63,0,6,63,63,0.46303731203079224,0.05,,,,,1.366881031016972
1296,1.2,1.2352563250412845,1.2289956552494545,1.2352563250412845,106.20739621782432,1.0376948765429,0.10249203934495045,0.7850467289719626,0.21495327102803738,84,23,7,107,84,0.19921931624412537,0.05,,,,,1.366881031016972
1297,1.2,1.197025142698886,1.197025142698886,1.1864779616564436,66.98137151267849,0.8543467469540293,0.2313675387602565,0.7714285714285715,0.22857142857142856,54,16,7,70,54,0.1513673961162567,0.05,,,,,1.366881031016972
1298,1.0,0.9891115865104582,0.9891115865104582,0.96813403488636,65.69881846945465,0.8469009170339996,0.4146375445044618,0.8153846153846154,0.18461538461538463,53,12,8,65,53,0.28098946809768677,0.05,,,,,1.366881031016972
1299,0.6,0.6171229801891027,0.5921189973315291,0.6171229801891027,176.45981276765426,1.4652014764738868,0.5347985235261132,1.0,0.0,132,0,5,132,132,0.581937313079834,0.05,,,,,1.366881031016972
1300,1.5,1.505467638261654,1.505467638261654,1.3867171451065687,37.04549004888208,0.23947151959214474,0.20497292485229968,0.6111111111111112,0.3888888888888889,33,21,6,54,33,0.17030522227287292,0.05,1.0619335925176843,0.33388805549283745,0.8489554120026306,0.15104458799736956,1.366881031016972
1301,0.8,0.7766329987757637,0.7766329987757637,0.7533891442437376,134.54484361485035,1.593929381430078,0.40607061856992216,1.0,0.0,98,0,7,98,98,0.02920311503112316,0.05,,,,,1.366881031016972
1302,1.5,1.496075244763414,1.4768072052287278,1.496075244763414,109.0042145135767,0.6309356964791387,0.17822460886437275,0.7022900763358778,0.29770992366412213,92,39,8,131,92,0.050542932003736496,0.05,,,,,1.366881031016972
1303,0.8,0.8183509383088642,0.8183509383088642,0.8160141495204777,262.7478371997701,1.5414646578258853,0.4185353421741146,0.99,0.01,198,2,6,200,198,0.1108858734369278,0.05,,,,,1.366881031016972
1304,1.2,1.224116862732993,1.224116862732993,1.2215764114652816,157.728966066869,0.9384067635838267,0.18886596368890074,0.7818181818181819,0.21818181818181817,129,36,4,165,129,0.9779722690582275,0.05,,,,,1.366881031016972
1305,1.0,1.0042890560114597,1.0042890560114597,0.9430554800834143,240.14923278045242,1.5243616875853172,0.1899240267003973,0.9285714285714286,0.07142857142857142,182,14,4,196,182,0.42053842544555664,0.05,,,,,1.366881031016972
1306,1.0,1.0048023807864956,1.0048023807864956,0.9910264673401616,191.72664117988435,1.5572033698123773,0.209030396421389,0.9415584415584416,0.05844155844155844,145,9,4,154,145,0.46150892972946167,0.05,,,,,1.366881031016972
1307,0.8,0.7933104749044677,0.7933104749044677,0.7612532864068589,87.34517430388627,1.5421652342869685,0.3953347657130315,0.984375,0.015625,63,1,8,64,63,0.3871137797832489,0.05,,,,,1.366881031016972
1308,0.6,0.6038926153343629,0.6038926153343629,0.5842544609681516,170.43200378863128,1.4611877155538284,0.5388122844461716,1.0,0.0,126,0,4,126,126,0.3090361952781677,0.05,,,,,1.366881031016972
1309,1.2,1.2367213783054933,1.1810558233490636,1.2367213783054933,136.8254593147149,1.0747063626868196,0.17902498059676245,0.8134328358208955,0.1865671641791045,109,25,5,134,109,0.30123603343963623,0.05,,,,,1.366881031016972
1310,1.5,1.5000801737428864,1.5000801737428864,1.4043383903207072,70.56938103664667,-0.18412125645245714,0.508907581238782,0.5811965811965812,0.4188034188034188,68,49,8,117,68,0.28431499004364014,0.05,,,,,1.366881031016972
1311,1.5,1.491429516581716,1.491429516581716,1.4787422135555413,43.53991628855361,0.3453139743988587,0.275375680773555,0.6551724137931034,0.3448275862068966,38,20,4,58,38,0.08500641584396362,0.05,,,,,1.366881031016972
1312,0.6,0.6048869857021317,0.6048869857021317,0.5969889953609663,235.83821007475336,1.4952952423792294,0.5047047576207706,1.0,0.0,175,0,7,175,175,0.17629627883434296,0.05,,,,,1.366881031016972
1313,0.8,0.7932366071032992,0.7932366071032992,0.7429902229664417,214.30813577130579,1.6343780718115533,0.36562192818844674,1.0,0.0,158,0,4,158,158,0.24789489805698395,0.05,,,,,1.366881031016972
1314,1.5,1.47964297790543,1.4642213543268345,1.47964297790543,112.20443759924592,0.346585731597861,0.1824465264666551,0.632258064516129,0.36774193548387096,98,57,6,155,98,0.3266563415527344,0.05,,,,,1.366881031016972
1315,0.8,0.8064849922687802,0.8064849922687802,0.7421450431892365,94.27019636219138,1.6935363215914099,0.3064636784085901,1.0,0.0,67,0,7,67,67,0.060992829501628876,0.05,,,,,1.366881031016972
1316,1.0,0.9919801129359107,0.9919801129359107,0.9830261618193079,249.37851345382268,1.6245401881509207,0.1724141265698913,0.949238578680203,0.050761421319796954,187,10,8,197,187,0.14316433668136597,0.05,,,,,1.366881031016972
1317,1.2,1.2273790216120393,1.2273790216120393,1.1388070128910188,133.86459938082788,1.0418976079147801,0.13992057390340157,0.7954545454545454,0.20454545454545456,105,27,4,132,105,0.20867568254470825,0.05,,,,,1.366881031016972
1318,1.2,1.240276017302238,1.240276017302238,1.1218395006926816,147.93108823247587,0.8941155869596522,0.24313931500113206,0.7843137254901961,0.21568627450980393,120,33,8,153,120,0.1715848743915558,0.05,,,,,1.366881031016972
1319,1.2,1.2285891606129873,1.2040522989003377,1.2285891606129873,79.6937975524734,1.0008722332906217,0.17861494619655793,0.7948717948717948,0.20512820512820512,62,16,5,78,62,0.16778744757175446,0.05,,,,,1.366881031016972
1320,0.8,0.794575789136257,0.7860115257372559,0.794575789136257,99.76918977935787,1.4464170574872819,0.44691627584605154,0.9733333333333334,0.02666666666666667,73,2,8,75,73,0.2361249327659607,0.05,,,,,1.366881031016972
1321,0.6,0.5901952108642414,0.5901952108642414,0.5711768945665779,192.27121403765616,1.484453047000743,0.5155469529992568,1.0,0.0,142,0,8,142,142,0.043250054121017456,0.05,,,,,1.366881031016972
1322,1.2,1.1658701635083806,1.1658701635083806,1.1522841271022923,183.9592051870839,1.1671697992441517,0.1391885822587383,0.8265895953757225,0.17341040462427745,143,30,5,173,143,0.024491459131240845,0.05,,,,,1.366881031016972
1323,1.0,0.9714665250558575,0.9714665250558575,0.9548511116570032,157.64363003750728,1.3185794780400701,0.3177841583235662,0.9090909090909091,0.09090909090909091,120,12,6,132,120,0.07474863529205322,0.05,,,,,1.366881031016972
1324,1.5,1.5160405638114676,1.5160405638114676,1.399417785007964,45.877680172913124,0.34295581606026426,0.1967267236222754,0.6349206349206349,0.36507936507936506,40,23,4,63,40,0.20767588913440704,0.05,,,,,1.366881031016972
1325,1.0,1.0020834470337827,1.0020834470337827,0.9865210054323049,113.90473131451334,0.9341633692975599,0.4362070010728102,0.8425925925925926,0.1574074074074074,91,17,8,108,91,0.21277810633182526,0.05,,,,,1.366881031016972
1326,1.2,1.1857440803644577,1.1857440803644577,1.1324120781324896,199.08089392532634,1.0299498375168352,0.17817198989433208,0.8020304568527918,0.19796954314720813,158,39,6,197,158,0.13690845668315887,0.05,,,,,1.366881031016972
1327,1.5,1.4749435406370126,1.4577285345321411,1.4749435406370126,115.56740578743994,0.26673706781921147,0.3244579007342477,0.6477987421383647,0.3522012578616352,103,56,6,159,103,0.38195526599884033,0.05,,,,,1.366881031016972
1328,0.8,0.8297466966690968,0.8191377825850122,0.8297466966690968,226.34561940155157,1.765111378686082,0.23488862131391813,1.0,0.0,166,0,5,166,166,0.4196324944496155,0.05,,,,,1.366881031016972
1329,1.5,1.5290006759231412,1.5290006759231412,1.4365718165861658,87.87785062161322,0.15857273877998002,0.10716152695428582,0.5664335664335665,0.43356643356643354,81,62,4,143,81,0.4942646026611328,0.05,,,,,1.366881031016972
1330,1.5,1.4696955828274205,1.4696955828274205,1.4233019877390194,86.05152726048416,0.2918876939855043,0.21217734666490212,0.6260162601626016,0.37398373983739835,77,46,8,123,77,0.1712346076965332,0.05,,,,,1.366881031016972
1331,0.6,0.5941214975111002,0.5941214975111002,0.5739910144155456,162.0302998164135,1.4068700243200205,0.5931299756799795,1.0,0.0,120,0,5,120,120,0.257389098405838,0.05,,,,,1.366881031016972
1332,0.6,0.6289885742007795,0.6289885742007795,0.5776491760558895,177.90552143552725,1.6302534190101743,0.3697465809898256,1.0,0.0,131,0,4,131,131,0.45610666275024414,0.05,,,,,1.366881031016972
1333,0.8,0.7945279574059304,0.7945279574059304,0.7763963155601254,77.65476162058135,1.6645616651121222,0.33543833488787766,1.0,0.0,55,0,7,55,55,0.0757841169834137,0.05,,,,,1.366881031016972
1334,1.0,1.0390764944234971,1.0390764944234971,1.020205458586613,200.47918640591826,1.2125504079216682,0.2763384809672206,0.8722222222222222,0.12777777777777777,157,23,7,180,157,0.17322881519794464,0.05,,,,,1.366881031016972
1335,1.5,1.5638266262694436,1.5638266262694436,1.42464201342114,54.63874375660856,0.30561675344510475,0.22069903602857946,0.631578947368421,0.3684210526315789,48,28,8,76,48,0.40497422218322754,0.05,,,,,1.366881031016972
1336,1.5,1.5650215071512494,1.5650215071512494,1.4167956036263358,126.24993124338415,0.21589058592147936,0.154479784448891,0.5925925925925926,0.4074074074074074,112,77,8,189,112,0.12249584496021271,0.05,,,,,1.366881031016972
1337,1.2,1.2517488700964923,1.2517488700964923,1.2093658501418838,96.73832576010462,0.7711991820295271,0.16458063448423432,0.7339449541284404,0.26605504587155965,80,29,6,109,80,0.22538766264915466,0.05,,,,,1.366881031016972
1338,1.5,1.523198618214483,1.523198618214483,1.5176600836096297,82.90201545991931,0.6275403951948774,0.1724596048051225,0.7,0.3,70,30,6,100,70,0.13558530807495117,0.05,,,,,1.366881031016972
1339,1.2,1.2249599003958767,1.213309469639191,1.2249599003958767,104.35146388534989,1.1409908018455184,0.13900919815448173,0.82,0.18,82,18,8,100,82,0.24028705060482025,0.05,,,,,1.366881031016972
1340,0.6,0.6096622777456189,0.6096622777456189,0.5816510315885729,79.15828816137471,1.4085485029217228,0.5914514970782772,1.0,0.0,58,0,8,58,58,0.0988457202911377,0.05,,,,,1.366881031016972
1341,0.6,0.6133445271080109,0.6133445271080109,0.5780457778184533,133.48246046563452,1.3895357382976716,0.6104642617023284,1.0,0.0,99,0,5,99,99,0.589906632900238,0.05,,,,,1.366881031016972
1342,0.6,0.6026408850494608,0.6026408850494608,0.582969776402961,252.66194531259092,1.3410995713837504,0.6589004286162498,1.0,0.0,192,0,4,192,192,0.06274338066577911,0.05,,,,,1.366881031016972
1343,0.6,0.5857999752531725,0.5857999752531725,0.5565151931231799,178.34901817063397,1.332370259123385,0.667629740876615,1.0,0.0,134,0,5,134,134,0.4145737886428833,0.05,,,,,1.366881031016972
1344,0.8,0.806984278805351,0.806984278805351,0.7537230981361921,232.82794126339533,1.5397215121351189,0.46027848786488124,1.0,0.0,174,0,4,174,174,0.09765956550836563,0.05,,,,,1.366881031016972
1345,1.5,1.5047821334663098,1.498565592607943,1.5047821334663098,118.58289184804657,0.05179350554548001,0.27624882249684807,0.582010582010582,0.41798941798941797,110,79,8,189,110,0.010684709995985031,0.05,,,,,1.366881031016972
1346,0.6,0.6113122320693233,0.6061874748891909,0.6113122320693233,214.50839007953311,1.5161348305500677,0.48386516944993235,1.0,0.0,157,0,8,157,157,0.7273354530334473,0.05,,,,,1.366881031016972
1347,1.0,1.02769763285583,1.02769763285583,0.9598166787669322,228.99045919140363,1.339232029277705,0.2343720316360008,0.8934010152284264,0.1065989847715736,176,21,8,197,176,0.3480115532875061,0.05,,,,,1.366881031016972
1348,1.2,1.196288551314956,1.1816191469999284,1.196288551314956,143.56999317623638,0.6267665698518345,0.3855791091605112,0.7530864197530864,0.24691358024691357,122,40,6,162,122,0.3775598704814911,0.05,,,,,1.366881031016972
1349,1.5,1.5252294725968312,1.5252294725968312,1.4097058677956114,77.63836633428545,0.2762328420929536,0.31635975049963894,0.6481481481481481,0.35185185185185186,70,38,7,108,70,0.287611722946167,0.05,,,,,1.366881031016972
1350,1.5,1.5585998768260152,1.5100349523560104,1.5585998768260152,101.13058654231561,0.14609417386650547,0.3339058261334945,0.62,0.38,93,57,4,150,93,0.5069643259048462,0.05,,,,,1.366881031016972
1351,0.6,0.617815248367345,0.617815248367345,0.5577064883069714,122.66182563035476,1.478948499700522,0.521051500299478,1.0,0.0,90,0,8,90,90,0.08133816719055176,0.05,,,,,1.366881031016972
1352,0.6,0.5949448670289875,0.5949448670289875,0.5756876300921796,173.7290220437593,1.4630875946362938,0.5369124053637061,1.0,0.0,129,0,8,129,129,0.5228286981582642,0.05,,,,,1.366881031016972
1353,1.0,1.0385409364144418,1.0385409364144418,1.0213487092460152,166.44762608467678,0.7387403464650739,0.4336734466383745,0.7931034482758621,0.20689655172413793,138,36,8,174,138,0.5094696283340454,0.05,,,,,1.366881031016972
1354,0.8,0.8155154003062991,0.8155154003062991,0.8150380679497516,228.0785666549688,1.6091892002902994,0.39081079970970056,1.0,0.0,170,0,8,170,170,0.5805346965789795,0.05,,,,,1.366881031016972
1355,1.5,1.4766328773229587,1.4766328773229587,1.445089082815164,76.65003032406236,0.11551471444240113,0.31183571290802614,0.6068376068376068,0.39316239316239315,71,46,4,117,71,1.5251891613006592,0.05,,,,,1.366881031016972
1356,0.6,0.58721549870168,0.58721549870168,0.5771947027773201,186.42290504068944,1.4424983075324558,0.5575016924675442,1.0,0.0,137,0,6,137,137,0.5436410903930664,0.05,,,,,1.366881031016972
1357,0.8,0.8052535611276259,0.8052535611276259,0.7806764447383547,251.52000549259876,1.6547520951278658,0.3452479048721342,1.0,0.0,187,0,4,187,187,0.28650137782096863,0.05,,,,,1.366881031016972
1358,1.5,1.482775679356225,1.4821371658694535,1.482775679356225,82.59868490059992,0.4773165314777015,0.14086528670411658,0.6545454545454545,0.34545454545454546,72,38,6,110,72,0.19791118800640106,0.05,,,,,1.366881031016972
1359,1.0,1.033169694375163,1.033169694375163,1.0302733639581294,131.73202970502228,1.4005329901062429,0.2358306462573934,0.9090909090909091,0.09090909090909091,100,10,6,110,100,0.539901852607727,0.05,,,,,1.366881031016972
1360,0.8,0.7958290798447297,0.7903351523409428,0.7958290798447297,188.7424144531881,1.6424628760626927,0.3575371239373072,1.0,0.0,140,0,6,140,140,0.4415212571620941,0.05,,,,,1.366881031016972
1361,1.0,0.9976808663606617,0.9976808663606617,0.964967182177883,162.15138825266524,1.188865564472133,0.3885992242602614,0.8943661971830986,0.1056338028169014,127,15,6,142,127,0.06230456754565239,0.05,,,,,1.366881031016972
1362,1.2,1.2491276526603214,1.2491276526603214,1.1130206524200388,101.36050180321263,0.7581596244681623,0.13839209966976884,0.7241379310344828,0.27586206896551724,84,32,7,116,84,0.12964694201946259,0.05,,,,,1.366881031016972
1363,0.6,0.6275211644632243,0.6275211644632243,0.5911686410737432,147.2457121567803,1.4619184589266303,0.5380815410733697,1.0,0.0,109,0,8,109,109,0.14744281768798828,0.05,,,,,1.366881031016972
1364,0.6,0.587617091277925,0.587617091277925,0.5776145791929672,129.85320621505724,1.4166724498092875,0.5833275501907125,1.0,0.0,95,0,7,95,95,0.02577872946858406,0.05,,,,,1.366881031016972
1365,0.6,0.6068313624357953,0.5848973904231062,0.6068313624357953,199.37176109468092,1.4432233857478614,0.5567766142521386,1.0,0.0,149,0,8,149,149,0.0631374940276146,0.05,,,,,1.366881031016972
1366,0.6,0.6149744520864214,0.6118013313123155,0.6149744520864214,127.72855623873346,1.4976312205221185,0.5023687794778815,1.0,0.0,93,0,8,93,93,0.0967445969581604,0.05,,,,,1.366881031016972
1367,1.0,0.9787687751724718,0.9787687751724718,0.9686246418909673,103.88281388008745,1.3411731379239522,0.28673383882023395,0.9069767441860465,0.09302325581395349,78,8,5,86,78,0.2920931875705719,0.05,,,,,1.366881031016972
1368,1.5,1.5568687065066917,1.5434166709466783,1.5568687065066917,101.29268805962684,0.33994518902582327,0.11951427043363629,0.6148648648648649,0.38513513513513514,91,57,4,148,91,0.2507920563220978,0.05,,,,,1.366881031016972
1369,1.2,1.2245688702068669,1.217506427111372,1.2245688702068669,147.60990472278965,0.8710578579867343,0.26619704397405003,0.7843137254901961,0.21568627450980393,120,33,5,153,120,0.044777046889066696,0.05,,,,,1.366881031016972
1370,1.2,1.253559191770628,1.253559191770628,1.1859845046476492,97.9727886699428,0.9731821253261144,0.10681787467388563,0.77,0.23,77,23,6,100,77,0.08552401512861252,0.05,,,,,1.366881031016972
1371,0.8,0.8058487575344023,0.8058487575344023,0.7942432115583786,84.34418962181901,1.693636757240038,0.3063632427599622,1.0,0.0,59,0,5,59,59,0.4771001935005188,0.05,,,,,1.366881031016972
1372,0.8,0.7929243072102817,0.7915109795232037,0.7929243072102817,72.61788464897606,1.7690910604224073,0.23090893957759273,1.0,0.0,50,0,7,50,50,0.35770493745803833,0.05,,,,,1.366881031016972
1373,1.0,0.9874070347610585,0.9874070347610585,0.9231610362238941,92.73862611473092,1.6033875328326008,0.17126035449134275,0.9436619718309859,0.056338028169014086,67,4,5,71,67,0.5768762826919556,0.05,,,,,1.366881031016972
1374,1.5,1.5312219383034347,1.5312219383034347,1.4841999770989194,43.964888995589575,0.4481029149477286,0.21856375171893797,0.6666666666666666,0.3333333333333333,38,19,5,57,38,0.2704353928565979,0.05,,,,,1.366881031016972
1375,0.8,0.7828330898569876,0.7828330898569876,0.7631843435942046,185.37361544686163,1.727726047540637,0.272273952459363,1.0,0.0,135,0,7,135,135,0.3092954754829407,0.05,,,,,1.366881031016972
1376,1.0,0.9763391411204672,0.9763391411204672,0.9463709183815696,127.87936595749866,1.5045930935814935,0.25778314404226854,0.9405940594059405,0.0594059405940594,95,6,4,101,95,0.06677810847759247,0.05,,,,,1.366881031016972
1377,1.0,1.0424866170230205,1.0424866170230205,0.922569019240835,188.21018675254018,1.3572304955988828,0.24525397645080682,0.9006211180124224,0.09937888198757763,145,16,5,161,145,0.34382936358451843,0.05,,,,,1.366881031016972
1378,1.2,1.1640618924893635,1.1640618924893635,1.1125047322103478,74.33536946448852,1.0537604111300998,0.16846181109212258,0.8055555555555556,0.19444444444444445,58,14,4,72,58,0.18844465911388397,0.05,,,,,1.366881031016972
